popularity,original_title,director,runtime,vote_count,vote_average,release_year,budget_adj,revenue_adj,genres_2,rating_level,pop_level
0.571693,Sahara,Breck Eisner,124,243,5.6,2005,145153227.7,133171929.6,Action,Low,Semi Popular
0.564298,The Matador,Richard Shepard,96,70,6.0,2005,11165632.9,19313467.66,Action,Below Average,Semi Popular
0.561685,Capote,Bennett Miller,114,202,6.7,2005,7815943.028,54806319.26,Crime,Above Average,Semi Popular
0.558258,Valiant,Gary Chapman,76,138,5.3,2005,39079715.14,21748538.11,Animation,Low,Semi Popular
0.55197,The Constant Gardener,Fernando Meirelles,129,206,6.7,2005,27914082.24,92079256.34,Drama,Above Average,Semi Popular
0.5481659999999999,Hard Candy,David Slade,103,353,6.8,2005,1060735.125,7840740.782000001,Drama,High,Semi Popular
0.5431590000000001,House of Wax,Jaume Collet-Serra,113,334,5.3,2005,44662531.59,76781726.28,Horror,Low,Semi Popular
0.538043,The Great Raid,John Dahl,132,53,6.5,2005,89325063.17,11351542.92,Action,Above Average,Semi Popular
0.5347810000000001,Domino,Tony Scott,127,277,6.1,2005,55828164.48,25618988.63,Action,Below Average,Semi Popular
0.511084,Beauty Shop,Bille Woodruff,105,73,5.1,2005,27914082.24,40588582.94,Comedy,Low,Semi Popular
0.5091289999999999,The Adventures of Sharkboy and Lavagirl,Robert Rodriguez,92,148,4.3,2005,55828164.48,77518484.98,Adventure,Low,Semi Popular
0.500883,The Greatest Game Ever Played,Bill Paxton,120,64,7.0,2005,27914082.24,17229885.75,Drama,High,Semi Popular
0.484314,The Three Burials of Melquiades Estrada,Tommy Lee Jones,121,75,6.7,2005,16748449.34,13439122.12,Adventure,Above Average,Semi Popular
0.46652899999999997,Cry_Wolf,Jeff Wadlow,90,62,5.4,2005,1116563.29,11218863.93,Horror,Low,Semi Popular
0.463862,Goal!: The Dream Begins,Danny Cannon,118,119,6.5,2005,33496898.69,30829287.19,Drama,Above Average,Semi Popular
0.463596,White Noise,Geoffrey Sax,101,125,5.5,2005,11165632.9,101826573.6,Drama,Low,Semi Popular
0.45648,Brick,Rian Johnson,110,177,6.8,2005,530367.5626,4376095.1389999995,Drama,High,Non Popular
0.453059,Dominion: Prequel to the Exorcist,Paul Schrader,117,38,4.6,2005,33496898.69,280810.0845,Horror,Low,Non Popular
0.44962700000000005,The New World,Terrence Malick,135,157,6.1,2005,33496898.69,34095391.13,Drama,Below Average,Non Popular
0.449064,Manderlay,Lars von Trier,139,33,6.9,2005,15855198.71,753588.6623,Drama,High,Non Popular
0.444301,Sky High,Mike Mitchell,100,292,5.8,2005,39079715.14,96437364.76,Adventure,Below Average,Non Popular
0.44309399999999993,The Quiet,Jamie Babbit,96,34,5.6,2005,1004906.9609999999,425879.5699,Drama,Low,Non Popular
0.44192700000000007,Red Eye,Wes Craven,85,225,6.1,2005,29030645.53,64639862.0,Horror,Below Average,Non Popular
0.42232,Everything is Illuminated,Liev Schreiber,106,130,7.4,2005,7815943.028,3012409.5960000004,Comedy,High,Non Popular
0.406323,The Ballad of Jack and Rose,Rebecca Miller,111,22,6.4,2005,1674844.9340000001,795321.3318,Drama,Above Average,Non Popular
0.40582199999999996,"Yours, Mine & Ours",Raja Gosnell,90,144,5.7,2005,50245348.03,80424660.28,Comedy,Low,Non Popular
0.39084800000000003,The Producers,Susan Stroman,134,84,5.9,2005,50245348.03,42494539.73,Comedy,Below Average,Non Popular
0.387304,Romanzo criminale,Michele Placido,152,56,6.9,2005,913815.4944,5416720.96,Drama,High,Non Popular
0.37806999999999996,Hustle & Flow,Craig Brewer,116,50,6.2,2005,8932506.317,24789531.73,Drama,Below Average,Non Popular
0.374704,Transamerica,Duncan Tucker,103,65,6.5,2005,1116563.29,14906531.93,Drama,Above Average,Non Popular
0.370396,Alone in the Dark,Uwe Boll,96,74,3.5,2005,22331265.79,11660056.05,Action,Low,Non Popular
0.369596,Boogeyman,Stephen Kay,89,91,4.5,2005,22331265.79,75025079.69,Thriller,Low,Non Popular
0.367248,Les PoupÃ©es Russes,CÃ©dric Klapisch,129,106,6.7,2005,14515322.77,26493033.26,Comedy,Above Average,Non Popular
0.332997,The Cave,Bruce Hunt,97,111,5.2,2005,33496898.69,16757371.8,Action,Low,Non Popular
0.33061799999999997,Rent,Chris Columbus,135,89,6.5,2005,44662531.59,35362251.65,Comedy,Above Average,Non Popular
0.326577,The Squid and the Whale,Noah Baumbach,81,118,6.7,2005,1674844.9340000001,12391765.66,Comedy,Above Average,Non Popular
0.290754,Inside Deep Throat,Fenton Bailey|Randy Barbato,92,17,6.8,2005,2233126.579,729809.2139,Documentary,High,Non Popular
0.287286,Man-Thing,Brett Leonard,97,15,3.9,2005,8374224.672,159668.5504,Action,Low,Non Popular
0.285062,Tau man ji D,Andrew Lau|Alan Mak,107,33,6.0,2005,1729556.5359999998,7923133.102999999,Action,Below Average,Non Popular
0.278997,Tamara,Jeremy Haft,98,31,4.9,2005,5303675.626,230984.5643,Fantasy,Low,Non Popular
0.270403,Shopgirl,Anand Tucker,104,31,5.8,2005,11483320.83,12938964.3,Comedy,Below Average,Non Popular
0.269437,North Country,Niki Caro,126,63,6.8,2005,39079715.14,28164462.63,Drama,High,Non Popular
0.40176799999999996,Conversations with Other Women,Hans Canosa,84,14,6.3,2005,502453.4803,1087002.277,Drama,Above Average,Non Popular
0.25238299999999997,Down in the Valley,David Jacobson,112,33,5.8,2005,8932506.317,952285.566,Drama,Below Average,Non Popular
0.246144,Mozart and the Whale,Petter NÃ¦ss,92,22,6.8,2005,13398759.48,94871.03302999999,Comedy,High,Non Popular
0.242227,Bad News Bears,Richard Linklater,113,34,5.5,2005,33496898.69,38245471.53,Comedy,Low,Non Popular
0.19861099999999998,Because of Winn-Dixie,Wayne Wang,106,35,6.1,2005,15631886.06,36450818.23,Comedy,Below Average,Non Popular
0.195984,Lords of Dogtown,Catherine Hardwicke,107,118,6.9,2005,27914082.24,14975298.83,Drama,High,Non Popular
0.19117699999999999,The Proposition,John Hillcoat,104,103,7.0,2005,2233126.579,5637185.265,Action,High,Non Popular
0.183927,The Lost City,Andy GarcÃ­a,144,13,6.4,2005,10719007.58,4897510.097,Drama,Above Average,Non Popular
0.177398,Dark Water,Walter Salles,105,113,5.2,2005,33496898.69,28442320.52,Drama,Low,Non Popular
0.15144200000000002,Dave Chappelle's Block Party,Michel Gondry,100,15,7.0,2005,3349689.869,13084552.98,Comedy,High,Non Popular
0.149319,Bee Season,Scott McGehee,104,10,5.1,2005,15631886.06,7656262.195,Drama,Low,Non Popular
0.14193699999999998,Maurice Richard,Charles BinamÃ©,124,10,5.5,2005,8932506.317,2254351.331,Drama,Low,Non Popular
0.075624,Tsotsi,Gavin Hood,94,42,6.8,2005,3349689.869,11031612.92,Crime,High,Non Popular
5.838503,Underworld: Evolution,Len Wiseman,106,1015,6.3,2006,54083457.91,120433910.5,Fantasy,Above Average,Very Popular
4.205992,Pirates of the Caribbean: Dead Man's Chest,Gore Verbinski,151,3181,6.8,2006,216333831.7,1152691352.0,Adventure,High,Very Popular
3.941265,Cars,John Lasseter|Joe Ranft,117,2336,6.4,2006,129800299.0,499712923.9,Animation,Above Average,Very Popular
3.7895800000000004,Casino Royale,Martin Campbell,144,2738,7.1,2006,162250373.7,647969539.3,Adventure,High,Very Popular
3.655536,The Da Vinci Code,Ron Howard,149,1585,6.4,2006,135208644.8,820164661.4,Thriller,Above Average,Very Popular
3.206696,Step Up,Anne Fletcher,104,619,6.7,2006,12980029.9,123521044.0,Music,Above Average,Very Popular
3.145562,Ice Age: The Meltdown,Carlos Saldanha,91,1775,6.4,2006,86533532.66,714919257.2,Animation,Above Average,Very Popular
3.098051,Mission: Impossible III,J.J. Abrams,126,1363,6.3,2006,162250373.7,430342087.6,Adventure,Above Average,Very Popular
3.03143,The Devil Wears Prada,David Frankel,109,1773,7.0,2006,37858420.54,353220247.0,Comedy,High,Very Popular
2.81975,The Departed,Martin Scorsese,151,2635,7.7,2006,97350224.25,313518943.4,Drama,High,Very Popular
2.606305,The Holiday,Nancy Meyers,136,748,6.7,2006,91941878.45,210026294.3,Comedy,Above Average,Very Popular
2.5820950000000003,The Prestige,Christopher Nolan,130,2519,7.8,2006,43266766.33,118633483.0,Drama,High,Very Popular
2.313345,Night at the Museum,Shawn Levy,108,1572,6.2,2006,118983607.4,621398207.7,Action,Below Average,Very Popular
2.160936,Babel,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,143,606,6.7,2006,27041728.96,146382484.1,Drama,Above Average,Very Popular
2.1083689999999997,Children of Men,Alfonso CuarÃ³n,109,1211,7.3,2006,82206856.03,75673304.98,Drama,High,Very Popular
1.9573310000000002,Superman Returns,Bryan Singer,154,834,5.3,2006,292050672.7,423020463.8,Adventure,Low,Very Popular
1.9307349999999999,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Larry Charles,82,979,6.4,2006,19470044.85,282935169.8,Comedy,Above Average,Very Popular
1.8887459999999998,Click,Frank Coraci,107,1273,5.9,2006,89237705.56,257092530.6,Comedy,Below Average,Very Popular
1.76935,The Break-Up,Peyton Reed,106,520,5.5,2006,56246796.23,221741837.8,Romance,Low,Very Popular
1.7472560000000001,Inside Man,Spike Lee,129,990,7.2,2006,48675112.12,199434107.5,Crime,High,Very Popular
1.6152440000000001,Over the Hedge,Tim Johnson|Karey Kirkpatrick,83,617,6.2,2006,86533532.66,167679639.0,Comedy,Below Average,Very Popular
1.6128,Perfume: The Story of a Murderer,Tom Tykwer,147,647,7.0,2006,54083457.91,142975378.7,Crime,High,Very Popular
1.60314,Blood Diamond,Edward Zwick,143,1394,7.2,2006,108166915.8,184833371.6,Drama,High,Very Popular
1.526073,Crank,Brian Taylor|Mark Neveldine,88,732,6.5,2006,12980029.9,46437182.98,Action,Above Average,Very Popular
1.5203870000000002,Lucky Number Slevin,Paul McGuigan,110,787,7.3,2006,29205067.27,60907579.92,Drama,High,Very Popular
1.51114,Eight Below,Frank Marshall,120,328,6.6,2006,43266766.33,130293533.6,Adventure,Above Average,Very Popular
1.498538,Final Destination 3,James Wong,93,535,5.8,2006,27041728.96,127333182.5,Horror,Below Average,Very Popular
1.4983520000000001,Silent Hill,Christophe Gans,125,580,6.3,2006,54083457.91,105578971.5,Horror,Above Average,Very Popular
1.470711,She's the Man,Andy Fickman,105,395,6.3,2006,21633383.17,36656858.09,Comedy,Above Average,Very Popular
1.432839,The Fountain,Darren Aronofsky,96,371,6.7,2006,37858420.54,16554827.48,Drama,Above Average,Very Popular
1.411147,Happy Feet,George Miller,108,876,5.8,2006,108166915.8,415723973.6,Music,Below Average,Very Popular
1.409773,Rocky Balboa,Sylvester Stallone,102,455,6.4,2006,25960059.8,168438745.8,Drama,Above Average,Very Popular
1.390297,Flushed Away,David Bowers|Sam Fell,85,488,6.0,2006,161168704.6,69723654.08,Adventure,Below Average,Very Popular
1.363623,The Wild,Steve 'Spaz' Williams,94,137,5.2,2006,86533532.66,40437169.57,Family,Low,Popular
1.35007,DÃ©jÃ  Vu,Tony Scott,126,862,6.5,2006,81125186.87,195303533.1,Action,Above Average,Popular
1.2962719999999999,Eragon,Stefen Fangmeier,104,536,4.8,2006,108166915.8,269647254.7,Fantasy,Low,Popular
1.259442,The Lake House,Alejandro Agresti,99,389,6.3,2006,43266766.33,124208189.5,Romance,Above Average,Popular
1.2418360000000002,Scary Movie 4,David Zucker,83,368,5.3,2006,48675112.12,192821178.1,Comedy,Low,Popular
1.235478,Monster House,Gil Kenan,91,501,6.3,2006,81125186.87,151622980.8,Animation,Above Average,Popular
1.223177,Failure to Launch,Tom Dey,97,242,5.6,2006,54083457.91,95960487.06,Comedy,Low,Popular
1.21726,Apocalypto,Mel Gibson,139,667,7.1,2006,43266766.33,129989904.8,Thriller,High,Popular
1.211868,The Ant Bully,John A. Davis,88,228,5.5,2006,54083457.91,59687725.36,Fantasy,Low,Popular
1.2083899999999999,The Hills Have Eyes,Alexandre Aja,107,359,6.0,2006,16225037.37,75309823.04,Horror,Below Average,Popular
1.194602,Just My Luck,Donald Petrie,103,271,5.7,2006,30286736.43,41276392.32,Comedy,Low,Popular
1.18228,The Good Shepherd,Robert De Niro,167,174,5.9,2006,91941878.45,64801247.08,Drama,Below Average,Popular
1.1334,Ultraviolet,Kurt Wimmer,88,256,5.0,2006,32450074.75,33607688.98,Science Fiction,Low,Popular
1.114239,Miami Vice,Michael Mann,134,283,5.7,2006,146025336.4,177171468.7,Action,Low,Popular
1.110072,John Tucker Must Die,Betty Thomas,87,206,6.0,2006,19470044.85,44358894.15,Comedy,Below Average,Popular
1.1094110000000001,Tristan & Isolde,Kevin Reynolds,125,123,6.2,2006,33531743.91,30286736.43,Drama,Below Average,Popular
1.103135,Flags of Our Fathers,Clint Eastwood,132,308,6.7,2006,97350224.25,71282266.87,War,Above Average,Popular
1.102933,Shortbus,John Cameron Mitchell,101,78,6.5,2006,2163338.317,5602004.592999999,Romance,Above Average,Popular
1.057194,Curious George,Matthew O'Callaghan,86,68,5.8,2006,54083457.91,75538165.56,Adventure,Below Average,Popular
1.0389540000000002,The Wicker Man,Neil LaBute,102,179,4.0,2006,43266766.33,41920167.19,Mystery,Low,Popular
1.027989,Smokin' Aces,Joe Carnahan,109,306,6.3,2006,18388375.69,61767522.04,Action,Above Average,Popular
0.987722,RV,Barry Sonnenfeld,99,251,5.7,2006,54083457.91,94676525.22,Comedy,Low,Popular
0.969469,We Are Marshall,McG,124,107,6.5,2006,70308495.29,47101677.23,Drama,Above Average,Popular
0.965931,The Illusionist,Neil Burger,110,967,7.0,2006,43266766.33,94013293.28,Fantasy,High,Popular
0.9414809999999999,Beerfest,Jay Chandrasekhar,110,88,5.8,2006,18929210.27,20746380.92,Comedy,Below Average,Popular
0.92958,The Contract,Bruce Beresford,96,90,5.4,2006,27041728.96,6002398.493,Drama,Low,Popular
0.928134,All the King's Men,Steven Zaillian,125,51,5.4,2006,59491803.71,10222743.8,Drama,Low,Popular
0.920528,Big Momma's House 2,John Whitesell,99,231,5.6,2006,43266766.33,149550563.2,Comedy,Low,Popular
0.916551,Basic Instinct 2,Michael Caton-Jones,114,101,4.5,2006,75716841.08,41784314.95,Crime,Low,Popular
0.913299,Clerks II,Kevin Smith,97,195,6.9,2006,5408345.791,29084327.04,Comedy,High,Popular
0.9128709999999999,Talladega Nights: The Ballad of Ricky Bobby,Adam McKay,116,274,6.2,2006,78421013.98,176275487.5,Comedy,Below Average,Popular
0.8909090000000001,The Pursuit of Happyness,Gabriele Muccino,117,1392,7.5,2006,59491803.71,332156039.2,Drama,High,Popular
0.883222,Marie Antoinette,Sofia Coppola,123,363,6.5,2006,43266766.33,65413228.45,Drama,Above Average,Popular
0.8756299999999999,Freedomland,Joe Roth,113,44,5.3,2006,40741068.85,15852540.8,Drama,Low,Popular
0.850959,The Last King of Scotland,Kevin Macdonald,121,274,7.3,2006,6490014.95,51950373.88,Drama,High,Popular
0.849096,Saw III,Darren Lynn Bousman,108,538,6.0,2006,10816691.58,177260496.5,Horror,Below Average,Popular
0.848086,Idiocracy,Mike Judge,84,326,6.1,2006,32450074.75,535753.9791,Adventure,Below Average,Popular
0.840205,Nacho Libre,Jared Hess,92,214,5.5,2006,34613413.07,86747695.58,Comedy,Low,Popular
0.8384309999999999,The Black Dahlia,Brian De Palma,121,151,5.8,2006,54083457.91,53122072.53,Drama,Below Average,Popular
0.826011,Poseidon,Wolfgang Petersen,99,313,5.3,2006,173067065.3,196512046.4,Adventure,Low,Popular
0.793804,American Dreamz,Paul Weitz,107,43,4.6,2006,18388375.69,7911357.429,Comedy,Low,Semi Popular
0.788266,Fur: An Imaginary Portrait of Diane Arbus,Steven Shainberg,122,33,6.3,2006,18172041.86,2467383.619,Drama,Above Average,Semi Popular
0.780687,"You, Me and Dupree",Anthony Russo|Joe Russo,108,242,5.3,2006,58410134.55,141083588.0,Comedy,Low,Semi Popular
0.7785890000000001,Little Miss Sunshine,Jonathan Dayton|Valerie Faris,102,952,7.3,2006,8653353.266,108732824.6,Comedy,High,Semi Popular
0.773044,Little Man,Keenen Ivory Wayans,98,143,5.6,2006,69226826.13,109892309.0,Comedy,Low,Semi Popular
0.743703,Employee of the Month,Greg Coolidge,103,82,5.4,2006,12980029.9,41502465.5,Comedy,Low,Semi Popular
0.7277520000000001,The Omen,John Moore,110,154,5.2,2006,27041728.96,128922344.9,Drama,Low,Semi Popular
0.723825,Letters from Iwo Jima,Clint Eastwood,141,292,6.9,2006,20551714.01,74281712.73,Action,High,Semi Popular
0.7154510000000001,A Scanner Darkly,Richard Linklater,100,282,6.7,2006,9194187.845,5928624.33,Animation,Above Average,Semi Popular
0.713697,Stranger Than Fiction,Marc Forster,113,378,6.9,2006,32450074.75,58035037.64,Comedy,High,Semi Popular
0.711674,World Trade Center,Oliver Stone,128,240,5.9,2006,68145156.97,176253548.0,Drama,Below Average,Semi Popular
0.70435,A Good Year,Ridley Scott,118,199,6.4,2006,37858420.54,45499445.05,Comedy,Above Average,Semi Popular
0.702198,Snow Cake,Marc Evans,112,23,7.4,2006,12980029.9,1494504.418,Romance,High,Semi Popular
0.701814,Itâ€™s a Boy Girl Thing,Nick Hurran,95,127,6.2,2006,16765871.95,7988596.177999999,Comedy,Below Average,Semi Popular
0.6982970000000001,Date Movie,Aaron Seltzer|Jason Friedberg,83,103,3.9,2006,21633383.17,52513335.09,Comedy,Low,Semi Popular
0.692543,Accepted,Steve Pink,93,229,6.1,2006,24878390.64,41649680.68,Comedy,Below Average,Semi Popular
0.685491,Open Season,Roger Allers|Jill Culton|Anthony Stacchi,83,395,6.1,2006,91941878.45,213423089.2,Adventure,Below Average,Semi Popular
0.674705,Barnyard,Steve Oedekerk,90,124,5.3,2006,55165127.07,78722799.67,Animation,Low,Semi Popular
0.67078,Unknown,Simon Brand,98,44,6.4,2006,4002175.8860000004,3610858.271,Crime,Above Average,Semi Popular
0.6477,Dreamgirls,Bill Condon,134,146,6.5,2006,75716841.08,167591309.9,Drama,Above Average,Semi Popular
0.646745,Snakes on a Plane,David R. Ellis,105,236,5.2,2006,35695082.22,67087299.68,Horror,Low,Semi Popular
0.641047,Friends with Money,Nicole Holofcener,88,67,5.0,2006,7030849.529,14460226.0,Drama,Low,Semi Popular
0.638444,Jackass Number Two,Jeff Tremaine,95,180,6.4,2006,11898360.74,78722488.15,Action,Above Average,Semi Popular
0.632875,The Guardian,Andrew Davis,139,212,7.0,2006,75716841.08,59504493.85,Action,High,Semi Popular
0.631574,Southland Tales,Richard Kelly,144,79,4.9,2006,18388375.69,405347.9454,Action,Low,Semi Popular
0.62873,The Fast and the Furious: Tokyo Drift,Justin Lin,104,1074,6.1,2006,91941878.45,171410264.0,Action,Below Average,Semi Popular
0.620633,Miss Potter,Chris Noonan,92,81,6.2,2006,32450074.75,37943051.42,Drama,Below Average,Semi Popular
0.614854,Pulse,Jim Sonzero,90,71,5.1,2006,41103428.02,32350220.46,Horror,Low,Semi Popular
0.609408,Black Snake Moan,Craig Brewer,116,110,6.3,2006,16225037.37,11794353.92,Drama,Above Average,Semi Popular
0.606808,Goya's Ghosts,MiloÅ¡ Forman,114,46,6.7,2006,54083457.91,10219698.9,Drama,Above Average,Semi Popular
0.589842,The Hoax,Lasse HallstrÃ¶m,116,22,6.5,2006,27041728.96,12733907.98,Comedy,Above Average,Semi Popular
0.5828760000000001,The Marine,John Bonito,92,94,5.0,2006,21633383.17,23975854.55,Action,Low,Semi Popular
0.5694229999999999,Running with Scissors,Ryan Murphy,116,35,5.6,2006,12980029.9,7306564.834,Drama,Low,Semi Popular
0.56593,The Shaggy Dog,Brian Robbins,98,73,4.6,2006,54083457.91,66103956.41,Comedy,Low,Semi Popular
0.5642159999999999,Stormbreaker,Geoffrey Sax,93,120,5.0,2006,43266766.33,25892855.69,Adventure,Low,Semi Popular
0.552267,Madea's Family Reunion,Tyler Perry,110,63,6.0,2006,6490014.95,61905574.39,Drama,Below Average,Semi Popular
0.5366310000000001,Charlotte's Web,Gary Winick,97,161,6.0,2006,91941878.45,155.76035880000003,Comedy,Below Average,Semi Popular
0.530814,Take the Lead,Liz Friedlander,108,79,6.4,2006,32450074.75,37579421.29,Music,Above Average,Semi Popular
0.529881,Zoom,Peter Hewitt,83,84,5.1,2006,37858420.54,13527557.85,Fantasy,Low,Semi Popular
0.514836,Aquamarine,Elizabeth Allen Rosenbaum,104,216,5.9,2006,12980029.9,24885798.99,Fantasy,Below Average,Semi Popular
0.508401,Rescue Dawn,Werner Herzog,126,158,6.6,2006,10816691.58,7763294.227999999,Adventure,Above Average,Semi Popular
0.5014310000000001,The Wind That Shakes the Barley,Ken Loach,124,71,6.5,2006,7030849.529,24758344.83,Drama,Above Average,Semi Popular
0.49670299999999995,16 Blocks,Richard Donner,105,404,6.1,2006,59491803.71,71027503.49,Action,Below Average,Semi Popular
0.48989799999999994,Scoop,Woody Allen,96,208,6.2,2006,4326676.633,34164413.28,Comedy,Below Average,Semi Popular
0.4819,Last Holiday,Wayne Wang,112,72,6.4,2006,48675112.12,41536053.49,Adventure,Above Average,Semi Popular
0.467297,Notes on a Scandal,Richard Eyre,92,119,6.3,2006,16225037.37,53510069.42,Drama,Above Average,Semi Popular
0.46315500000000004,United 93,Paul Greengrass,111,180,6.6,2006,16225037.37,82516317.25,Drama,Above Average,Semi Popular
0.46186499999999997,Kidulthood,Menhaj Huda,89,25,6.5,2006,1075179.143,178475.4111,Drama,Above Average,Non Popular
0.45811199999999996,DOA: Dead or Alive,Corey Yuen Kwai,87,116,4.9,2006,22715052.32,519540.8401,Adventure,Low,Non Popular
0.45121700000000003,The Queen,Stephen Frears,103,159,6.6,2006,16225037.37,133460805.9,Drama,Above Average,Non Popular
0.441629,The Sentinel,Clark Johnson,108,112,5.6,2006,64900149.5,84284035.07,Action,Low,Non Popular
0.437529,The Good German,Steven Soderbergh,108,46,5.8,2006,34613413.07,6397973.557999999,War,Below Average,Non Popular
0.43545100000000003,Flyboys,Tony Bill,140,179,6.1,2006,64900149.5,19253711.02,Action,Below Average,Non Popular
0.433874,Running Scared,Wayne Kramer,122,174,6.8,2006,16225037.37,10275857.0,Action,High,Non Popular
0.405681,Catch and Release,Susannah Grant,111,58,6.0,2006,27041728.96,17478137.03,Comedy,Below Average,Non Popular
0.405342,The Grudge 2,Takashi Shimizu,102,151,5.3,2006,21633383.17,42340683.38,Horror,Low,Non Popular
0.384988,10th & Wolf,Robert Moresco,107,12,6.0,2006,8653353.266,155166.5224,Action,Below Average,Non Popular
0.3804,Firewall,Richard Loncraine,105,145,5.4,2006,48675112.12,89562206.31,Thriller,Low,Non Popular
0.46306800000000004,Seraphim Falls,David Von Ancken,115,65,5.8,2006,19470044.85,1294008.386,Western,Below Average,Semi Popular
0.36789299999999997,Sherrybaby,Laurie Collyer,96,14,6.5,2006,2163338.317,673670.0418,Drama,Above Average,Non Popular
0.500077,Alatriste,AgustÃ­n DÃ­az Yanes,145,31,5.7,2006,25960059.8,25226638.35,Action,Low,Semi Popular
0.8771909999999999,Tenacious D in The Pick of Destiny,Liam Lynch,93,206,6.2,2006,23796721.48,14500418.66,Comedy,Below Average,Popular
0.360145,Man of the Year,Barry Levinson,115,64,5.4,2006,21633383.17,44605492.0,Comedy,Low,Non Popular
0.357462,The Covenant,Renny Harlin,97,164,5.2,2006,21633383.17,40668024.81,Action,Low,Non Popular
0.33726799999999996,When a Stranger Calls,Simon West,87,123,5.4,2006,16225037.37,72436124.46,Horror,Low,Non Popular
0.33058200000000004,Infamous,Douglas McGrath,110,24,5.5,2006,14061699.06,1245358.152,Drama,Low,Non Popular
0.32548499999999997,Another Gay Movie,Todd Stephens,92,28,5.1,2006,540834.5791,806197.2287,Comedy,Low,Non Popular
0.32090799999999997,Dhoom 2,Sanjay Gadhvi,147,43,6.5,2006,11898360.74,50185584.14,Drama,Above Average,Non Popular
0.312729,Black Christmas,Glen Morgan,84,44,5.3,2006,9735022.425,23267624.1,Horror,Low,Non Popular
0.312609,The Astronaut Farmer,Michael Polish,104,49,6.2,2006,14061699.06,12039939.34,Adventure,Below Average,Non Popular
0.30727899999999997,Fido,Andrew Currie,91,61,6.7,2006,8653353.266,461033.3553,Romance,Above Average,Non Popular
0.30357399999999995,ATL,Christian Robinson,105,14,5.3,2006,21633383.17,22899545.06,Drama,Low,Non Popular
0.300525,Bug,William Friedkin,102,61,5.6,2006,4326676.633,8717323.18,Horror,Low,Non Popular
0.298124,Lady in the Water,M. Night Shyamalan,110,187,5.2,2006,81125186.87,45738563.16,Drama,Low,Non Popular
0.282881,Gridiron Gang,Phil Joanou,125,123,6.5,2006,32450074.75,44868557.19,Action,Above Average,Non Popular
0.206454,Facing the Giants,Alex Kendrick,111,41,6.8,2006,108166.9158,11009586.73,Drama,High,Non Popular
0.326984,The History Boys,Nicholas Hytner,109,27,5.6,2006,4326676.633,14496478.14,Comedy,Low,Non Popular
0.254596,The Namesake,Mira Nair,122,23,7.0,2006,12980029.9,21783557.79,Drama,High,Non Popular
0.251388,An Inconvenient Truth,Davis Guggenheim,100,130,6.5,2006,1081669.158,50019626.89,Documentary,Above Average,Non Popular
0.24994899999999998,Let's Go to Prison,Bob Odenkirk,84,36,5.4,2006,4326676.633,5008176.8780000005,Comedy,Low,Non Popular
0.225633,This Is England,Shane Meadows,101,187,7.1,2006,2574372.597,8844315.466,Drama,High,Non Popular
0.5339659999999999,School for Scoundrels,Todd Phillips,100,53,5.5,2006,21633383.17,19261898.17,Comedy,Low,Semi Popular
0.209369,Annapolis,Justin Lin,108,56,5.8,2006,28123398.12,18925956.61,Drama,Below Average,Non Popular
0.20754,IndigÃ¨nes,Rachid Bouchareb,128,52,6.7,2006,15684202.8,24839127.13,Drama,Above Average,Non Popular
0.200545,Flicka,Michael Mayer,95,37,6.1,2006,16225037.37,22715052.32,Drama,Below Average,Non Popular
0.189838,Stay Alive,William Brent Bell,100,83,5.3,2006,9735022.425,29318745.29,Horror,Low,Non Popular
0.188603,The Return,Asif Kapadia,85,20,5.2,2006,16225037.37,12971391.69,Drama,Low,Non Popular
0.187319,Ten Canoes,Rolf de Heer|Peter Djigirr,90,12,5.9,2006,2163338.317,324500.7475,Adventure,Below Average,Non Popular
0.157586,X-Men: The Last Stand,Brett Ratner,104,2381,6.2,2006,227150523.2,253499999.1,Adventure,Below Average,Non Popular
0.145707,Who Killed the Electric Car?,Chris Paine,92,25,6.6,2006,1081669.158,1815986.226,Documentary,Above Average,Non Popular
0.13304100000000002,Akeelah and the Bee,Doug Atchison,112,46,6.6,2006,8653353.266,20495926.92,Drama,Above Average,Non Popular
0.096955,Trailer Park Boys: The Movie,Mike Clattenburg,95,17,6.3,2006,5408345.791,4146586.29,Action,Above Average,Non Popular
0.08424,First Snow,Mark Fergus,101,15,6.6,2006,8653353.266,413486.4241,Drama,Above Average,Non Popular
0.078983,For Your Consideration,Christopher Guest,86,18,5.4,2006,12980029.9,5994637.517000001,Comedy,Low,Non Popular
0.139931,The Foot Fist Way,Jody Hill,85,19,5.3,2006,85451.86351,265008.9438,Comedy,Low,Non Popular
0.040915,Special,Hal Haberman|Jeremy Passmore,81,13,6.5,2006,1081669.158,7790.181278,Drama,Above Average,Non Popular
5.827781,Harry Potter and the Prisoner of Azkaban,Alfonso CuarÃ³n,141,3550,7.4,2004,150077902.0,911786234.1,Adventure,High,Very Popular
4.535598,Kill Bill: Vol. 2,Quentin Tarantino,136,2346,7.5,2004,34633361.99,175659789.8,Action,High,Very Popular
3.9904879999999996,Bridget Jones: The Edge of Reason,Beeban Kidron,108,431,6.0,2004,57722269.99,46412191.5,Comedy,Below Average,Very Popular
3.863377,Eternal Sunshine of the Spotless Mind,Michel Gondry,108,2012,7.8,2004,23088908.0,83418061.16,Science Fiction,High,Very Popular
