id,popularity,original_title,director,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
11683,0.694404,Land of the Dead,George A. Romero,93,Horror,171,5.8,2005,16748449.34,52222337.23
69,0.681157,Walk the Line,James Mangold,136,Drama|Music|Romance,415,7.0,2005,31263772.11,208170812.5
8976,0.665701,A Lot Like Love,Nigel Cole,107,Comedy,192,6.5,2005,33496898.69,47885736.05
10060,0.6646880000000001,Get Rich or Die Tryin',Jim Sheridan,117,Drama,121,6.5,2005,44662531.59,51856021.84
9981,0.6638609999999999,Kicking & Screaming,Jesse Dylan,95,Romance|Comedy|Family,102,5.8,2005,50245348.03,62606187.12
14517,0.6633979999999999,MirrorMask,Dave McKean,101,Adventure|Fantasy|Drama|Science Fiction|Family,44,6.5,2005,4466253.159,968059.2556
10012,0.661616,Cursed,Wes Craven,97,Horror|Comedy,75,5.0,2005,39079715.14,21543978.13
8066,0.661473,Stay,Marc Forster,99,Mystery|Thriller|Drama,162,6.4,2005,55828164.48,9314518.349
13374,0.643145,Ice Princess,Tim Fywell,98,Comedy,96,5.8,2005,27914082.24,30867940.38
9291,0.636922,The Longest Yard,Peter Segal,113,Comedy|Drama,443,6.2,2005,91558189.75,212504959.5
7553,0.635843,Waiting...,Rob McKittrick,94,Comedy,108,6.0,2005,3349689.869,20810160.46
11637,0.6354810000000001,Are We There Yet?,Brian Levant,95,Comedy|Family|Adventure|Romance,135,5.4,2005,35730025.27,109332384.5
10077,0.6269,A Sound of Thunder,Peter Hyams,110,Thriller|Science Fiction|Adventure|Action,58,4.8,2005,89325063.17,6687812.142000001
791,0.608364,The Fog,Rupert Wainwright,100,Horror|Thriller,85,4.2,2005,20098139.21,51586822.9
10048,0.606286,Stealth,Rob Cohen,121,Action,195,5.0,2005,150736044.1,85900499.92
6961,0.600522,The Wedding Date,Clare Kilner,88,Comedy|Romance,133,6.2,2005,16748449.34,52673915.62
168705,0.5923689999999999,BloodRayne,Uwe Boll,95,Action|Adventure|Fantasy|Horror,62,3.8,2005,27914082.24,2685803.668
7364,0.571693,Sahara,Breck Eisner,124,Action|Adventure|Comedy|Drama|Mystery,243,5.6,2005,145153227.7,133171929.6
9515,0.564298,The Matador,Richard Shepard,96,Action|Comedy|Crime|Drama|Thriller,70,6.0,2005,11165632.9,19313467.66
398,0.561685,Capote,Bennett Miller,114,Crime|Drama,202,6.7,2005,7815943.028,54806319.26
14175,0.558258,Valiant,Gary Chapman,76,Animation|Family|Adventure,138,5.3,2005,39079715.14,21748538.11
1985,0.55197,The Constant Gardener,Fernando Meirelles,129,Drama|Mystery|Thriller,206,6.7,2005,27914082.24,92079256.34
2652,0.5481659999999999,Hard Candy,David Slade,103,Drama|Thriller,353,6.8,2005,1060735.125,7840740.782000001
10066,0.5431590000000001,House of Wax,Jaume Collet-Serra,113,Horror,334,5.3,2005,44662531.59,76781726.28
13922,0.538043,The Great Raid,John Dahl,132,Action|Adventure|Drama|History|War,53,6.5,2005,89325063.17,11351542.92
9923,0.5347810000000001,Domino,Tony Scott,127,Action|Crime,277,6.1,2005,55828164.48,25618988.63
14177,0.511084,Beauty Shop,Bille Woodruff,105,Comedy|Romance,73,5.1,2005,27914082.24,40588582.94
14199,0.5091289999999999,The Adventures of Sharkboy and Lavagirl,Robert Rodriguez,92,Adventure|Fantasy|Action|Family,148,4.3,2005,55828164.48,77518484.98
15487,0.500883,The Greatest Game Ever Played,Bill Paxton,120,Drama|Family,64,7.0,2005,27914082.24,17229885.75
8053,0.484314,The Three Burials of Melquiades Estrada,Tommy Lee Jones,121,Adventure|Crime|Drama|Mystery|Western,75,6.7,2005,16748449.34,13439122.12
10092,0.46652899999999997,Cry_Wolf,Jeff Wadlow,90,Horror|Thriller,62,5.4,2005,1116563.29,11218863.93
9763,0.463862,Goal!: The Dream Begins,Danny Cannon,118,Drama,119,6.5,2005,33496898.69,30829287.19
11804,0.463596,White Noise,Geoffrey Sax,101,Drama|Horror|Thriller,125,5.5,2005,11165632.9,101826573.6
9270,0.45648,Brick,Rian Johnson,110,Drama|Mystery,177,6.8,2005,530367.5626,4376095.1389999995
12700,0.453059,Dominion: Prequel to the Exorcist,Paul Schrader,117,Horror|Thriller|Drama,38,4.6,2005,33496898.69,280810.0845
11400,0.44962700000000005,The New World,Terrence Malick,135,Drama|History|Romance,157,6.1,2005,33496898.69,34095391.13
1951,0.449064,Manderlay,Lars von Trier,139,Drama,33,6.9,2005,15855198.71,753588.6623
11459,0.444301,Sky High,Mike Mitchell,100,Adventure|Comedy|Family,292,5.8,2005,39079715.14,96437364.76
9813,0.44309399999999993,The Quiet,Jamie Babbit,96,Drama|Thriller,34,5.6,2005,1004906.9609999999,425879.5699
11460,0.44192700000000007,Red Eye,Wes Craven,85,Horror|Thriller,225,6.1,2005,29030645.53,64639862.0
340,0.42232,Everything is Illuminated,Liev Schreiber,106,Comedy|Drama,130,7.4,2005,7815943.028,3012409.5960000004
17113,0.406323,The Ballad of Jack and Rose,Rebecca Miller,111,Drama,22,6.4,2005,1674844.9340000001,795321.3318
13499,0.40582199999999996,"Yours, Mine & Ours",Raja Gosnell,90,Comedy|Family|Romance,144,5.7,2005,50245348.03,80424660.28
9899,0.39084800000000003,The Producers,Susan Stroman,134,Comedy|Music,84,5.9,2005,50245348.03,42494539.73
14375,0.387304,Romanzo criminale,Michele Placido,152,Drama,56,6.9,2005,913815.4944,5416720.96
10476,0.37806999999999996,Hustle & Flow,Craig Brewer,116,Drama,50,6.2,2005,8932506.317,24789531.73
546,0.374704,Transamerica,Duncan Tucker,103,Drama,65,6.5,2005,1116563.29,14906531.93
12142,0.370396,Alone in the Dark,Uwe Boll,96,Action|Fantasy|Horror|Thriller,74,3.5,2005,22331265.79,11660056.05
8968,0.369596,Boogeyman,Stephen Kay,89,Thriller|Horror|Drama|Mystery,91,4.5,2005,22331265.79,75025079.69
1826,0.367248,Les PoupÃ©es Russes,CÃ©dric Klapisch,129,Comedy|Drama|Romance,106,6.7,2005,14515322.77,26493033.26
9042,0.332997,The Cave,Bruce Hunt,97,Action|Adventure|Horror|Thriller,111,5.2,2005,33496898.69,16757371.8
1833,0.33061799999999997,Rent,Chris Columbus,135,Comedy|Drama|Music|Romance,89,6.5,2005,44662531.59,35362251.65
10707,0.326577,The Squid and the Whale,Noah Baumbach,81,Comedy|Drama,118,6.7,2005,1674844.9340000001,12391765.66
12228,0.290754,Inside Deep Throat,Fenton Bailey|Randy Barbato,92,Documentary,17,6.8,2005,2233126.579,729809.2139
18882,0.287286,Man-Thing,Brett Leonard,97,Action|Horror|Science Fiction,15,3.9,2005,8374224.672,159668.5504
16411,0.285062,Tau man ji D,Andrew Lau|Alan Mak,107,Action|Crime|Thriller|Drama,33,6.0,2005,1729556.5359999998,7923133.102999999
10263,0.278997,Tamara,Jeremy Haft,98,Fantasy|Horror|Thriller,31,4.9,2005,5303675.626,230984.5643
2610,0.270403,Shopgirl,Anand Tucker,104,Comedy|Drama|Romance,31,5.8,2005,11483320.83,12938964.3
9701,0.269437,North Country,Niki Caro,126,Drama,63,6.8,2005,39079715.14,28164462.63
15624,0.40176799999999996,Conversations with Other Women,Hans Canosa,84,Drama|Romance,14,6.3,2005,502453.4803,1087002.277
7870,0.25238299999999997,Down in the Valley,David Jacobson,112,Drama|Romance,33,5.8,2005,8932506.317,952285.566
23478,0.246144,Mozart and the Whale,Petter NÃ¦ss,92,Comedy|Drama|Romance,22,6.8,2005,13398759.48,94871.03302999999
13341,0.242227,Bad News Bears,Richard Linklater,113,Comedy|Family,34,5.5,2005,33496898.69,38245471.53
17880,0.19861099999999998,Because of Winn-Dixie,Wayne Wang,106,Comedy|Drama|Family,35,6.1,2005,15631886.06,36450818.23
9787,0.195984,Lords of Dogtown,Catherine Hardwicke,107,Drama,118,6.9,2005,27914082.24,14975298.83
16608,0.19117699999999999,The Proposition,John Hillcoat,104,Action|Adventure|Crime|Drama|Thriller,103,7.0,2005,2233126.579,5637185.265
9700,0.183927,The Lost City,Andy GarcÃ­a,144,Drama|Romance,13,6.4,2005,10719007.58,4897510.097
9009,0.177398,Dark Water,Walter Salles,105,Drama|Horror|Thriller,113,5.2,2005,33496898.69,28442320.52
292,0.15144200000000002,Dave Chappelle's Block Party,Michel Gondry,100,Comedy|Documentary|Music,15,7.0,2005,3349689.869,13084552.98
24618,0.149319,Bee Season,Scott McGehee,104,Drama|Family,10,5.1,2005,15631886.06,7656262.195
49081,0.14193699999999998,Maurice Richard,Charles BinamÃ©,124,Drama,10,5.5,2005,8932506.317,2254351.331
868,0.075624,Tsotsi,Gavin Hood,94,Crime|Drama,42,6.8,2005,3349689.869,11031612.92
834,5.838503,Underworld: Evolution,Len Wiseman,106,Fantasy|Action|Science Fiction|Thriller,1015,6.3,2006,54083457.91,120433910.5
58,4.205992,Pirates of the Caribbean: Dead Man's Chest,Gore Verbinski,151,Adventure|Fantasy|Action,3181,6.8,2006,216333831.7,1152691352.0
920,3.941265,Cars,John Lasseter|Joe Ranft,117,Animation|Adventure|Comedy|Family,2336,6.4,2006,129800299.0,499712923.9
36557,3.7895800000000004,Casino Royale,Martin Campbell,144,Adventure|Action|Thriller,2738,7.1,2006,162250373.7,647969539.3
591,3.655536,The Da Vinci Code,Ron Howard,149,Thriller|Mystery,1585,6.4,2006,135208644.8,820164661.4
9762,3.206696,Step Up,Anne Fletcher,104,Music|Drama|Romance|Crime,619,6.7,2006,12980029.9,123521044.0
950,3.145562,Ice Age: The Meltdown,Carlos Saldanha,91,Animation|Family|Comedy|Adventure,1775,6.4,2006,86533532.66,714919257.2
956,3.098051,Mission: Impossible III,J.J. Abrams,126,Adventure|Action|Thriller,1363,6.3,2006,162250373.7,430342087.6
350,3.03143,The Devil Wears Prada,David Frankel,109,Comedy|Drama|Romance,1773,7.0,2006,37858420.54,353220247.0
1422,2.81975,The Departed,Martin Scorsese,151,Drama|Thriller|Crime,2635,7.7,2006,97350224.25,313518943.4
1581,2.606305,The Holiday,Nancy Meyers,136,Comedy|Romance,748,6.7,2006,91941878.45,210026294.3
1124,2.5820950000000003,The Prestige,Christopher Nolan,130,Drama|Mystery|Thriller,2519,7.8,2006,43266766.33,118633483.0
1593,2.313345,Night at the Museum,Shawn Levy,108,Action|Adventure|Comedy|Family|Fantasy,1572,6.2,2006,118983607.4,621398207.7
1164,2.160936,Babel,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,143,Drama,606,6.7,2006,27041728.96,146382484.1
9693,2.1083689999999997,Children of Men,Alfonso CuarÃ³n,109,Drama|Action|Thriller|Science Fiction,1211,7.3,2006,82206856.03,75673304.98
1452,1.9573310000000002,Superman Returns,Bryan Singer,154,Adventure|Fantasy|Action|Science Fiction,834,5.3,2006,292050672.7,423020463.8
496,1.9307349999999999,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Larry Charles,82,Comedy,979,6.4,2006,19470044.85,282935169.8
9339,1.8887459999999998,Click,Frank Coraci,107,Comedy|Drama|Fantasy|Romance,1273,5.9,2006,89237705.56,257092530.6
9767,1.76935,The Break-Up,Peyton Reed,106,Romance|Comedy,520,5.5,2006,56246796.23,221741837.8
388,1.7472560000000001,Inside Man,Spike Lee,129,Crime|Drama|Thriller,990,7.2,2006,48675112.12,199434107.5
7518,1.6152440000000001,Over the Hedge,Tim Johnson|Karey Kirkpatrick,83,Comedy|Animation|Family,617,6.2,2006,86533532.66,167679639.0
1427,1.6128,Perfume: The Story of a Murderer,Tom Tykwer,147,Crime|Fantasy|Drama,647,7.0,2006,54083457.91,142975378.7
1372,1.60314,Blood Diamond,Edward Zwick,143,Drama|Thriller|Action,1394,7.2,2006,108166915.8,184833371.6
1948,1.526073,Crank,Brian Taylor|Mark Neveldine,88,Action|Thriller|Crime,732,6.5,2006,12980029.9,46437182.98
186,1.5203870000000002,Lucky Number Slevin,Paul McGuigan,110,Drama|Thriller|Crime|Mystery,787,7.3,2006,29205067.27,60907579.92
9036,1.51114,Eight Below,Frank Marshall,120,Adventure|Drama|Family,328,6.6,2006,43266766.33,130293533.6
9286,1.498538,Final Destination 3,James Wong,93,Horror|Mystery,535,5.8,2006,27041728.96,127333182.5
588,1.4983520000000001,Silent Hill,Christophe Gans,125,Horror|Mystery,580,6.3,2006,54083457.91,105578971.5
9655,1.470711,She's the Man,Andy Fickman,105,Comedy|Drama|Family|Romance,395,6.3,2006,21633383.17,36656858.09
1381,1.432839,The Fountain,Darren Aronofsky,96,Drama|Adventure|Science Fiction|Romance,371,6.7,2006,37858420.54,16554827.48
9836,1.411147,Happy Feet,George Miller,108,Music|Animation|Comedy|Family,876,5.8,2006,108166915.8,415723973.6
1246,1.409773,Rocky Balboa,Sylvester Stallone,102,Drama,455,6.4,2006,25960059.8,168438745.8
11619,1.390297,Flushed Away,David Bowers|Sam Fell,85,Adventure|Animation|Comedy|Family,488,6.0,2006,161168704.6,69723654.08
9904,1.363623,The Wild,Steve 'Spaz' Williams,94,Family|Animation,137,5.2,2006,86533532.66,40437169.57
7551,1.35007,DÃ©jÃ  Vu,Tony Scott,126,Action|Thriller|Science Fiction,862,6.5,2006,81125186.87,195303533.1
2486,1.2962719999999999,Eragon,Stefen Fangmeier,104,Fantasy|Action|Adventure|Family,536,4.8,2006,108166915.8,269647254.7
2044,1.259442,The Lake House,Alejandro Agresti,99,Romance|Drama|Mystery,389,6.3,2006,43266766.33,124208189.5
4257,1.2418360000000002,Scary Movie 4,David Zucker,83,Comedy,368,5.3,2006,48675112.12,192821178.1
9297,1.235478,Monster House,Gil Kenan,91,Animation|Comedy|Family|Fantasy,501,6.3,2006,81125186.87,151622980.8
6877,1.223177,Failure to Launch,Tom Dey,97,Comedy,242,5.6,2006,54083457.91,95960487.06
1579,1.21726,Apocalypto,Mel Gibson,139,Thriller|Action|Adventure|Drama,667,7.1,2006,43266766.33,129989904.8
9906,1.211868,The Ant Bully,John A. Davis,88,Fantasy|Adventure|Animation|Comedy|Family,228,5.5,2006,54083457.91,59687725.36
9792,1.2083899999999999,The Hills Have Eyes,Alexandre Aja,107,Horror|Thriller,359,6.0,2006,16225037.37,75309823.04
10025,1.194602,Just My Luck,Donald Petrie,103,Comedy|Drama|Family|Fantasy|Romance,271,5.7,2006,30286736.43,41276392.32
1247,1.18228,The Good Shepherd,Robert De Niro,167,Drama|Thriller|History,174,5.9,2006,91941878.45,64801247.08
9920,1.1334,Ultraviolet,Kurt Wimmer,88,Science Fiction|Action|Thriller,256,5.0,2006,32450074.75,33607688.98
82,1.114239,Miami Vice,Michael Mann,134,Action|Adventure|Crime|Thriller,283,5.7,2006,146025336.4,177171468.7
9293,1.110072,John Tucker Must Die,Betty Thomas,87,Comedy,206,6.0,2006,19470044.85,44358894.15
9044,1.1094110000000001,Tristan & Isolde,Kevin Reynolds,125,Drama,123,6.2,2006,33531743.91,30286736.43
3683,1.103135,Flags of Our Fathers,Clint Eastwood,132,War|Drama|History,308,6.7,2006,97350224.25,71282266.87
1378,1.102933,Shortbus,John Cameron Mitchell,101,Romance|Drama|Comedy,78,6.5,2006,2163338.317,5602004.592999999
9975,1.057194,Curious George,Matthew O'Callaghan,86,Adventure|Animation|Comedy|Family,68,5.8,2006,54083457.91,75538165.56
9708,1.0389540000000002,The Wicker Man,Neil LaBute,102,Mystery|Thriller|Horror,179,4.0,2006,43266766.33,41920167.19
7516,1.027989,Smokin' Aces,Joe Carnahan,109,Action|Comedy|Crime|Thriller,306,6.3,2006,18388375.69,61767522.04
9530,0.987722,RV,Barry Sonnenfeld,99,Comedy|Family|Adventure,251,5.7,2006,54083457.91,94676525.22
11170,0.969469,We Are Marshall,McG,124,Drama,107,6.5,2006,70308495.29,47101677.23
1491,0.965931,The Illusionist,Neil Burger,110,Fantasy|Drama|Thriller|Romance,967,7.0,2006,43266766.33,94013293.28
9988,0.9414809999999999,Beerfest,Jay Chandrasekhar,110,Comedy,88,5.8,2006,18929210.27,20746380.92
1441,0.92958,The Contract,Bruce Beresford,96,Drama|Action|Thriller|Crime,90,5.4,2006,27041728.96,6002398.493
1717,0.928134,All the King's Men,Steven Zaillian,125,Drama|Thriller,51,5.4,2006,59491803.71,10222743.8
11565,0.920528,Big Momma's House 2,John Whitesell,99,Comedy|Crime,231,5.6,2006,43266766.33,149550563.2
3093,0.916551,Basic Instinct 2,Michael Caton-Jones,114,Crime|Mystery|Thriller,101,4.5,2006,75716841.08,41784314.95
2295,0.913299,Clerks II,Kevin Smith,97,Comedy,195,6.9,2006,5408345.791,29084327.04
9718,0.9128709999999999,Talladega Nights: The Ballad of Ricky Bobby,Adam McKay,116,Comedy,274,6.2,2006,78421013.98,176275487.5
1402,0.8909090000000001,The Pursuit of Happyness,Gabriele Muccino,117,Drama,1392,7.5,2006,59491803.71,332156039.2
1887,0.883222,Marie Antoinette,Sofia Coppola,123,Drama|History,363,6.5,2006,43266766.33,65413228.45
9959,0.8756299999999999,Freedomland,Joe Roth,113,Drama|Thriller|Crime|Mystery,44,5.3,2006,40741068.85,15852540.8
1523,0.850959,The Last King of Scotland,Kevin Macdonald,121,Drama,274,7.3,2006,6490014.95,51950373.88
214,0.849096,Saw III,Darren Lynn Bousman,108,Horror|Thriller|Crime,538,6.0,2006,10816691.58,177260496.5
7512,0.848086,Idiocracy,Mike Judge,84,Adventure|Comedy|Science Fiction,326,6.1,2006,32450074.75,535753.9791
9353,0.840205,Nacho Libre,Jared Hess,92,Comedy|Family,214,5.5,2006,34613413.07,86747695.58
9676,0.8384309999999999,The Black Dahlia,Brian De Palma,121,Drama,151,5.8,2006,54083457.91,53122072.53
503,0.826011,Poseidon,Wolfgang Petersen,99,Adventure|Action|Drama|Thriller,313,5.3,2006,173067065.3,196512046.4
9310,0.793804,American Dreamz,Paul Weitz,107,Comedy|Drama|Family,43,4.6,2006,18388375.69,7911357.429
18615,0.788266,Fur: An Imaginary Portrait of Diane Arbus,Steven Shainberg,122,Drama|Mystery|Romance,33,6.3,2006,18172041.86,2467383.619
1819,0.780687,"You, Me and Dupree",Anthony Russo|Joe Russo,108,Comedy|Romance,242,5.3,2006,58410134.55,141083588.0
773,0.7785890000000001,Little Miss Sunshine,Jonathan Dayton|Valerie Faris,102,Comedy|Drama,952,7.3,2006,8653353.266,108732824.6
9072,0.773044,Little Man,Keenen Ivory Wayans,98,Comedy|Crime,143,5.6,2006,69226826.13,109892309.0
9794,0.743703,Employee of the Month,Greg Coolidge,103,Comedy|Romance,82,5.4,2006,12980029.9,41502465.5
806,0.7277520000000001,The Omen,John Moore,110,Drama|Horror|Thriller,154,5.2,2006,27041728.96,128922344.9
1251,0.723825,Letters from Iwo Jima,Clint Eastwood,141,Action|Adventure|Drama|War,292,6.9,2006,20551714.01,74281712.73
3509,0.7154510000000001,A Scanner Darkly,Richard Linklater,100,Animation|Science Fiction|Thriller,282,6.7,2006,9194187.845,5928624.33
1262,0.713697,Stranger Than Fiction,Marc Forster,113,Comedy|Drama|Fantasy|Romance,378,6.9,2006,32450074.75,58035037.64
1852,0.711674,World Trade Center,Oliver Stone,128,Drama|History|Thriller,240,5.9,2006,68145156.97,176253548.0
9726,0.70435,A Good Year,Ridley Scott,118,Comedy|Drama|Romance,199,6.4,2006,37858420.54,45499445.05
313,0.702198,Snow Cake,Marc Evans,112,Romance|Drama,23,7.4,2006,12980029.9,1494504.418
37725,0.701814,Itâ€™s a Boy Girl Thing,Nick Hurran,95,Comedy,127,6.2,2006,16765871.95,7988596.177999999
10073,0.6982970000000001,Date Movie,Aaron Seltzer|Jason Friedberg,83,Comedy,103,3.9,2006,21633383.17,52513335.09
9788,0.692543,Accepted,Steve Pink,93,Comedy,229,6.1,2006,24878390.64,41649680.68
7484,0.685491,Open Season,Roger Allers|Jill Culton|Anthony Stacchi,83,Adventure|Animation|Family,395,6.1,2006,91941878.45,213423089.2
9907,0.674705,Barnyard,Steve Oedekerk,90,Animation|Comedy|Family,124,5.3,2006,55165127.07,78722799.67
9828,0.67078,Unknown,Simon Brand,98,Crime|Drama|Mystery|Thriller,44,6.4,2006,4002175.8860000004,3610858.271
1125,0.6477,Dreamgirls,Bill Condon,134,Drama,146,6.5,2006,75716841.08,167591309.9
326,0.646745,Snakes on a Plane,David R. Ellis,105,Horror|Action|Crime|Thriller,236,5.2,2006,35695082.22,67087299.68
8998,0.641047,Friends with Money,Nicole Holofcener,88,Drama|Comedy|Romance,67,5.0,2006,7030849.529,14460226.0
12094,0.638444,Jackass Number Two,Jeff Tremaine,95,Action|Comedy|Documentary,180,6.4,2006,11898360.74,78722488.15
4643,0.632875,The Guardian,Andrew Davis,139,Action,212,7.0,2006,75716841.08,59504493.85
4723,0.631574,Southland Tales,Richard Kelly,144,Action|Adventure|Comedy|Drama|Science Fiction,79,4.9,2006,18388375.69,405347.9454
9615,0.62873,The Fast and the Furious: Tokyo Drift,Justin Lin,104,Action|Crime|Drama|Thriller,1074,6.1,2006,91941878.45,171410264.0
13967,0.620633,Miss Potter,Chris Noonan,92,Drama|Family|Romance,81,6.2,2006,32450074.75,37943051.42
9682,0.614854,Pulse,Jim Sonzero,90,Horror|Thriller,71,5.1,2006,41103428.02,32350220.46
7874,0.609408,Black Snake Moan,Craig Brewer,116,Drama,110,6.3,2006,16225037.37,11794353.92
11515,0.606808,Goya's Ghosts,MiloÅ¡ Forman,114,Drama,46,6.7,2006,54083457.91,10219698.9
9903,0.589842,The Hoax,Lasse HallstrÃ¶m,116,Comedy|Drama,22,6.5,2006,27041728.96,12733907.98
8975,0.5828760000000001,The Marine,John Bonito,92,Action|Adventure|Drama|Thriller,94,5.0,2006,21633383.17,23975854.55
7510,0.5694229999999999,Running with Scissors,Ryan Murphy,116,Drama|Comedy,35,5.6,2006,12980029.9,7306564.834
10067,0.56593,The Shaggy Dog,Brian Robbins,98,Comedy|Family,73,4.6,2006,54083457.91,66103956.41
9978,0.5642159999999999,Stormbreaker,Geoffrey Sax,93,Adventure|Action|Family,120,5.0,2006,43266766.33,25892855.69
16781,0.552267,Madea's Family Reunion,Tyler Perry,110,Drama|Comedy|Romance,63,6.0,2006,6490014.95,61905574.39
9986,0.5366310000000001,Charlotte's Web,Gary Winick,97,Comedy|Family|Fantasy,161,6.0,2006,91941878.45,155.76035880000003
12763,0.530814,Take the Lead,Liz Friedlander,108,Music,79,6.4,2006,32450074.75,37579421.29
14113,0.529881,Zoom,Peter Hewitt,83,Fantasy|Comedy|Family,84,5.1,2006,37858420.54,13527557.85
14191,0.514836,Aquamarine,Elizabeth Allen Rosenbaum,104,Fantasy|Romance|Family|Comedy,216,5.9,2006,12980029.9,24885798.99
9952,0.508401,Rescue Dawn,Werner Herzog,126,Adventure|Drama|War,158,6.6,2006,10816691.58,7763294.227999999
1116,0.5014310000000001,The Wind That Shakes the Barley,Ken Loach,124,Drama|History|War,71,6.5,2006,7030849.529,24758344.83
2207,0.49670299999999995,16 Blocks,Richard Donner,105,Action|Adventure|Crime|Thriller,404,6.1,2006,59491803.71,71027503.49
512,0.48989799999999994,Scoop,Woody Allen,96,Comedy|Mystery,208,6.2,2006,4326676.633,34164413.28
17379,0.4819,Last Holiday,Wayne Wang,112,Adventure|Comedy|Drama,72,6.4,2006,48675112.12,41536053.49
1259,0.467297,Notes on a Scandal,Richard Eyre,92,Drama|Romance,119,6.3,2006,16225037.37,53510069.42
9829,0.46315500000000004,United 93,Paul Greengrass,111,Drama|History|Crime|Thriller|Action,180,6.6,2006,16225037.37,82516317.25
13185,0.46186499999999997,Kidulthood,Menhaj Huda,89,Drama,25,6.5,2006,1075179.143,178475.4111
9053,0.45811199999999996,DOA: Dead or Alive,Corey Yuen Kwai,87,Adventure|Action|Thriller,116,4.9,2006,22715052.32,519540.8401
1165,0.45121700000000003,The Queen,Stephen Frears,103,Drama,159,6.6,2006,16225037.37,133460805.9
5820,0.441629,The Sentinel,Clark Johnson,108,Action|Thriller|Crime,112,5.6,2006,64900149.5,84284035.07
182,0.437529,The Good German,Steven Soderbergh,108,War|Crime|Drama|Mystery|Romance,46,5.8,2006,34613413.07,6397973.557999999
9664,0.43545100000000003,Flyboys,Tony Bill,140,Action|Adventure|Drama|History|Romance,179,6.1,2006,64900149.5,19253711.02
7304,0.433874,Running Scared,Wayne Kramer,122,Action|Crime|Drama|Thriller,174,6.8,2006,16225037.37,10275857.0
13668,0.405681,Catch and Release,Susannah Grant,111,Comedy|Drama|Romance,58,6.0,2006,27041728.96,17478137.03
1975,0.405342,The Grudge 2,Takashi Shimizu,102,Horror|Thriller,151,5.3,2006,21633383.17,42340683.38
13197,0.384988,10th & Wolf,Robert Moresco,107,Action|Crime|Drama|Mystery|Thriller,12,6.0,2006,8653353.266,155166.5224
9754,0.3804,Firewall,Richard Loncraine,105,Thriller,145,5.4,2006,48675112.12,89562206.31
13249,0.46306800000000004,Seraphim Falls,David Von Ancken,115,Western|Drama,65,5.8,2006,19470044.85,1294008.386
13075,0.36789299999999997,Sherrybaby,Laurie Collyer,96,Drama,14,6.5,2006,2163338.317,673670.0418
13495,0.500077,Alatriste,AgustÃ­n DÃ­az Yanes,145,Action,31,5.7,2006,25960059.8,25226638.35
2179,0.8771909999999999,Tenacious D in The Pick of Destiny,Liam Lynch,93,Comedy|Music,206,6.2,2006,23796721.48,14500418.66
9895,0.360145,Man of the Year,Barry Levinson,115,Comedy|Drama|Romance|Thriller,64,5.4,2006,21633383.17,44605492.0
9954,0.357462,The Covenant,Renny Harlin,97,Action|Adventure|Fantasy|Horror|Science Fiction,164,5.2,2006,21633383.17,40668024.81
10053,0.33726799999999996,When a Stranger Calls,Simon West,87,Horror|Thriller,123,5.4,2006,16225037.37,72436124.46
9672,0.33058200000000004,Infamous,Douglas McGrath,110,Drama,24,5.5,2006,14061699.06,1245358.152
12795,0.32548499999999997,Another Gay Movie,Todd Stephens,92,Comedy|Romance,28,5.1,2006,540834.5791,806197.2287
14194,0.32090799999999997,Dhoom 2,Sanjay Gadhvi,147,Drama|Action|Thriller|Crime,43,6.5,2006,11898360.74,50185584.14
9656,0.312729,Black Christmas,Glen Morgan,84,Horror|Thriller,44,5.3,2006,9735022.425,23267624.1
5172,0.312609,The Astronaut Farmer,Michael Polish,104,Adventure|Comedy|Drama|Science Fiction,49,6.2,2006,14061699.06,12039939.34
10288,0.30727899999999997,Fido,Andrew Currie,91,Romance|Comedy|Drama|Horror,61,6.7,2006,8653353.266,461033.3553
13960,0.30357399999999995,ATL,Christian Robinson,105,Drama,14,5.3,2006,21633383.17,22899545.06
12526,0.300525,Bug,William Friedkin,102,Horror|Thriller,61,5.6,2006,4326676.633,8717323.18
9697,0.298124,Lady in the Water,M. Night Shyamalan,110,Drama|Thriller|Fantasy|Mystery,187,5.2,2006,81125186.87,45738563.16
9766,0.282881,Gridiron Gang,Phil Joanou,125,Action|Adventure|Crime|Drama,123,6.5,2006,32450074.75,44868557.19
18925,0.206454,Facing the Giants,Alex Kendrick,111,Drama,41,6.8,2006,108166.9158,11009586.73
8618,0.326984,The History Boys,Nicholas Hytner,109,Comedy|Drama,27,5.6,2006,4326676.633,14496478.14
16727,0.254596,The Namesake,Mira Nair,122,Drama,23,7.0,2006,12980029.9,21783557.79
1781,0.251388,An Inconvenient Truth,Davis Guggenheim,100,Documentary,130,6.5,2006,1081669.158,50019626.89
9809,0.24994899999999998,Let's Go to Prison,Bob Odenkirk,84,Comedy|Crime,36,5.4,2006,4326676.633,5008176.8780000005
11798,0.225633,This Is England,Shane Meadows,101,Drama|Crime,187,7.1,2006,2574372.597,8844315.466
9842,0.5339659999999999,School for Scoundrels,Todd Phillips,100,Comedy|Drama|Romance,53,5.5,2006,21633383.17,19261898.17
13275,0.209369,Annapolis,Justin Lin,108,Drama,56,5.8,2006,28123398.12,18925956.61
